monthly_gross_income,statutory_deductions,monthly_net_income,declared_living_expenses,minimum_expense_norm,living_expenses_used,existing_debt_repayments,maintenance_obligations,discretionary_income_before_new_credit,requested_credit_amount,loan_term_months,annual_interest_rate_assumption,proposed_installment,remaining_after_proposed_credit,number_existing_credit_accounts,missed_payments_12m,arrears_amount,defaults_history,employment_months,income_variability_pct,savings_amount,credit_utilisation_pct,affordability_pass,synthetic_risk_probability,faircredit_readiness_score,credit_risk
6948.58,193.07,6755.51,1954.5,1230.75,1954.5,1203.45,673.86,2923.7,5120.25,48,0.2621,173.26,2750.44,0,1,0.0,0,34,20.9,2670.88,80.9,1,0.5437,46,1
5966.66,137.35,5829.31,1830.62,1148.75,1830.62,281.68,0.0,3717.01,6570.69,12,0.12,583.8,3133.21,0,0,0.0,0,30,20.8,1240.02,17.0,1,0.1815,82,0
30793.1,2962.79,27830.31,10596.52,3330.41,10596.52,4521.85,313.63,12398.31,71110.35,24,0.2191,3685.98,8712.33,1,4,0.0,0,43,20.4,4360.04,46.2,1,0.7465,25,1
22957.09,1796.67,21160.42,6960.12,2671.52,6960.12,2666.4,0.0,11533.9,67419.36,24,0.2906,3736.99,7796.91,0,0,0.0,0,16,15.3,17884.66,31.2,1,0.3954,60,0
10148.82,226.95,9921.87,2846.13,1518.77,2846.13,1292.42,0.0,5783.32,15633.06,12,0.1502,1411.18,4372.14,0,2,0.0,0,139,19.5,5237.52,71.6,1,0.4181,58,1
26414.56,1941.35,24473.21,6400.35,2971.37,6400.35,358.35,0.0,17714.51,79058.08,24,0.2792,4336.18,13378.33,1,0,0.0,0,17,19.2,1876.38,10.0,1,0.2673,73,1
8118.14,271.83,7846.31,3233.14,1336.01,3233.14,1315.76,0.0,3297.41,12696.03,48,0.1792,372.39,2925.02,0,2,5848.49,0,72,0.0,813.12,75.9,1,0.61,39,1
2378.46,29.54,2348.92,849.52,906.55,906.55,100.23,0.0,1342.14,3591.55,12,0.2079,334.06,1008.08,0,0,0.0,0,17,15.9,426.47,34.2,1,0.2196,78,0
20875.97,1363.4,19512.57,10434.68,2484.22,10434.68,1465.19,0.0,7612.7,23592.62,36,0.17,841.2,6771.5,1,1,0.0,1,33,24.1,43634.84,28.1,1,0.2782,72,0
3922.94,150.01,3772.93,1188.15,1010.8,1188.15,883.85,0.0,1700.93,10481.22,36,0.2481,415.67,1285.26,0,1,0.0,0,72,15.2,3662.46,85.5,1,0.6659,33,0
11605.45,573.89,11031.56,2824.58,1649.87,2824.58,1420.9,0.0,6786.08,8343.78,12,0.2339,786.54,5999.54,0,0,6725.21,0,40,5.8,6680.83,72.3,1,0.4518,55,0
12050.89,662.59,11388.3,3875.58,1689.96,3875.58,471.48,1304.55,5736.69,28635.48,24,0.2526,1532.05,4204.64,0,0,0.0,0,3,33.2,7131.51,29.1,1,0.3362,66,1
4133.7,69.9,4063.8,834.94,1025.02,1025.02,719.25,0.0,2319.53,2959.21,24,0.1485,143.26,2176.27,0,0,0.0,0,35,2.8,1260.63,75.8,1,0.22,78,0
31939.69,2735.07,29204.62,9055.59,3424.43,9055.59,3685.84,0.0,16463.19,23548.71,12,0.2711,2262.37,14200.82,1,0,0.0,0,104,13.3,38047.73,28.7,1,0.1679,83,0
28421.22,1985.8,26435.42,6196.4,3135.92,6196.4,5306.3,0.0,14932.72,35499.15,36,0.1606,1249.05,13683.67,2,1,0.0,0,23,16.4,21357.83,45.7,1,0.25,75,0
19353.77,1160.7,18193.07,6682.38,2347.22,6682.38,2358.83,846.5,8305.36,24996.37,12,0.2548,2381.61,5923.75,2,1,0.0,0,76,28.7,4271.71,49.2,1,0.5088,49,1
15013.85,770.59,14243.26,4777.67,1956.63,4777.67,1399.36,0.0,8066.23,39739.31,18,0.2818,2732.62,5333.61,0,1,0.0,0,32,21.2,6424.78,45.2,1,0.3517,65,0
12199.77,627.53,11572.24,4241.34,1703.36,4241.34,1189.3,731.0,5410.6,11448.6,18,0.1885,735.13,4675.47,0,1,0.0,0,13,12.7,1401.8,33.9,1,0.4135,59,0
84219.89,17974.1,66245.79,23081.76,7215.22,23081.76,20890.26,0.0,22273.77,26155.36,36,0.2287,1010.72,21263.05,3,2,4422.99,1,24,15.9,23161.67,91.2,1,0.8501,15,0
9650.27,416.12,9234.15,3424.27,1473.9,3424.27,1647.85,0.0,4162.03,22819.78,48,0.2054,700.99,3461.04,1,3,0.0,1,10,0.3,769.39,50.9,1,0.8719,13,1
8719.72,223.07,8496.65,1881.22,1390.15,1881.22,734.71,454.79,5425.93,10367.9,36,0.12,344.36,5081.57,0,1,0.0,0,37,11.0,1516.6,42.2,1,0.2769,72,1
20051.77,914.2,19137.57,5228.43,2410.04,5228.43,2410.13,0.0,11499.01,33148.41,12,0.2652,3175.09,8323.92,1,1,0.0,0,48,2.8,1335.62,46.1,1,0.4282,57,0
14663.89,769.28,13894.61,5906.88,1925.13,5906.88,740.36,0.0,7247.37,13829.2,36,0.1968,511.68,6735.69,0,1,0.0,0,70,29.7,5160.37,21.8,1,0.2238,78,0
9596.42,490.54,9105.88,3866.67,1469.06,3866.67,1494.51,0.0,3744.7,6803.01,36,0.2101,256.33,3488.37,0,3,1636.41,1,32,8.0,5746.94,59.3,1,0.7301,27,0
23695.27,1584.78,22110.49,8640.34,2737.95,8640.34,1518.8,0.0,11951.35,12538.69,12,0.2782,1208.96,10742.39,0,1,0.0,0,60,5.4,2776.83,19.2,1,0.2221,78,0
4907.66,51.64,4856.02,1765.14,1077.27,1765.14,656.08,0.0,2434.8,14035.62,60,0.2084,378.47,2056.33,0,1,0.0,0,69,10.4,1272.37,68.4,1,0.5296,47,1
34230.62,3804.9,30425.72,9767.38,3612.29,9767.38,2818.79,0.0,17839.55,96163.9,36,0.2267,3705.72,14133.83,1,1,0.0,0,41,20.7,12595.75,32.0,1,0.3184,68,1
5282.98,166.5,5116.48,2789.7,1102.6,2789.7,905.98,0.0,1420.8,8370.3,36,0.32,364.56,1056.24,0,3,501.68,0,19,10.6,5690.82,82.5,1,0.7299,27,1
1269.07,24.75,1244.32,400.0,831.66,831.66,204.67,0.0,207.99,1000.0,12,0.2617,95.61,112.38,2,1,685.37,0,32,8.8,254.57,45.5,1,0.4427,56,0
4818.5,67.08,4751.42,1869.76,1071.25,1869.76,601.75,0.0,2279.91,5501.17,24,0.2508,293.82,1986.09,1,0,0.0,0,4,25.8,7443.37,41.1,1,0.3702,63,1
11654.62,475.54,11179.08,4860.74,1654.3,4860.74,636.29,0.0,5682.05,30315.28,6,0.2143,5372.96,309.09,0,0,0.0,0,107,16.2,28807.28,19.1,1,0.2589,74,0
11695.01,556.66,11138.35,2871.88,1657.93,2871.88,1736.34,0.0,6530.13,8905.04,12,0.2552,848.6,5681.53,1,1,4095.29,0,58,3.6,4703.11,53.4,1,0.5414,46,0
2688.04,69.74,2618.3,666.9,927.44,927.44,390.31,0.0,1300.55,6891.0,60,0.278,213.71,1086.84,0,1,0.0,0,32,19.1,3288.86,78.4,1,0.6796,32,0
6932.98,162.6,6770.38,2244.89,1229.35,2244.89,602.73,0.0,3922.76,14247.54,36,0.2193,543.59,3379.17,0,0,0.0,0,31,18.0,2373.52,34.8,1,0.392,61,0
9398.07,329.92,9068.15,4232.72,1451.21,4232.72,1710.97,0.0,3124.46,22851.2,24,0.1527,1110.91,2013.55,1,2,0.0,0,14,20.6,6319.69,78.2,1,0.6925,31,1
6413.41,147.18,6266.23,1995.55,1182.59,1995.55,862.13,740.32,2668.23,4924.46,48,0.244,161.65,2506.58,0,0,0.0,0,15,7.5,5363.05,78.1,1,0.3656,63,0
8832.3,451.09,8381.21,2533.02,1400.29,2533.02,1351.97,0.0,4496.22,21085.68,12,0.2676,2022.14,2474.08,0,4,0.0,0,39,11.8,30677.78,73.4,1,0.6039,40,1
10395.52,486.71,9908.81,5264.71,1540.98,5264.71,1518.58,0.0,3125.52,16599.4,12,0.1976,1535.78,1589.74,1,3,0.0,0,90,18.4,12608.12,55.8,1,0.5883,41,1
11578.75,407.92,11170.83,4487.55,1647.47,4487.55,346.98,0.0,6336.3,6167.35,12,0.2034,572.32,5763.98,1,1,0.0,0,39,22.3,3200.96,9.5,1,0.2293,77,0
4384.37,56.83,4327.54,1253.95,1041.94,1253.95,302.02,0.0,2771.57,4020.41,24,0.1763,200.0,2571.57,0,0,0.0,0,81,23.9,12096.88,14.4,1,0.1176,88,0
3269.91,81.66,3188.25,624.46,966.72,966.72,64.83,0.0,2156.7,3801.35,18,0.267,258.6,1898.1,0,0,0.0,0,70,6.5,2829.89,6.2,1,0.1031,90,0
7374.52,193.92,7180.6,3192.4,1269.09,3192.4,821.61,0.0,3166.59,17106.41,24,0.2005,871.08,2295.51,0,3,0.0,0,23,11.8,2910.32,50.2,1,0.6118,39,0
19453.95,1043.04,18410.91,4951.7,2356.24,4951.7,495.89,0.0,12963.32,9665.51,12,0.197,893.98,12069.34,0,0,0.0,1,53,10.0,8919.87,13.5,1,0.4039,60,1
81293.5,14835.54,66457.96,22200.35,7017.69,22200.35,10775.15,0.0,33482.46,24511.87,24,0.2021,1250.02,32232.44,3,1,0.0,0,11,21.0,52074.99,23.2,1,0.1323,87,0
42564.45,4193.78,38370.67,22003.26,4295.66,22003.26,7692.64,0.0,8674.77,18601.9,48,0.2568,623.89,8050.88,2,0,0.0,0,81,11.1,12451.3,31.7,1,0.183,82,0
14719.41,721.39,13998.02,3805.4,1930.13,3805.4,2491.73,0.0,7700.89,30783.15,18,0.2644,2090.25,5610.64,0,2,0.0,0,129,18.9,8219.81,76.3,1,0.6272,37,1
24728.66,1650.25,23078.41,6692.61,2830.96,6692.61,4745.92,0.0,11639.88,73358.65,24,0.2402,3879.23,7760.65,4,0,0.0,0,19,7.6,7315.63,43.4,1,0.5567,44,1
9854.54,607.48,9247.06,4545.15,1492.29,4545.15,581.97,0.0,4119.94,27403.99,24,0.2148,1414.66,2705.28,2,0,0.0,0,39,0.0,8181.44,10.4,1,0.1145,89,0
42300.85,4822.48,37478.37,11483.45,4274.05,11483.45,6425.29,0.0,19569.63,67683.22,60,0.1882,1749.21,17820.42,2,1,0.0,0,28,9.9,9519.4,50.6,1,0.3899,61,0
19103.74,869.44,18234.3,5114.44,2324.72,5114.44,2593.94,0.0,10525.92,40844.94,60,0.228,1146.77,9379.15,0,1,0.0,0,83,8.3,14813.98,71.0,1,0.294,71,1
32954.16,2377.41,30576.75,12413.3,3507.62,12413.3,6361.53,2886.07,8915.85,83537.1,12,0.2149,7798.12,1117.73,3,0,0.0,0,72,5.8,118781.83,49.0,1,0.3469,65,1
37713.81,3845.0,33868.81,16170.4,3897.91,16170.4,4626.17,0.0,13072.24,112920.46,12,0.2677,10829.53,2242.71,0,2,0.0,0,18,5.5,67773.07,66.3,1,0.366,63,0
10014.99,331.14,9683.85,3827.7,1506.73,3827.7,2552.73,0.0,3303.42,27278.39,48,0.2622,923.09,2380.33,2,0,0.0,1,33,0.6,3478.8,92.4,1,0.843,16,0
14151.14,841.25,13309.89,6680.14,1878.98,6680.14,1908.55,0.0,4721.2,35155.94,12,0.2567,3352.77,1368.43,0,2,0.0,0,22,6.9,6999.67,66.9,1,0.5733,43,0
30419.29,2577.76,27841.53,14320.51,3299.76,14320.51,5954.89,0.0,7566.13,78983.38,36,0.32,3439.92,4126.21,3,2,0.0,0,57,5.7,1297.49,75.9,1,0.6958,30,1
6548.04,65.48,6482.56,2726.43,1194.7,2726.43,915.08,0.0,2841.05,8807.75,12,0.32,867.33,1973.72,0,1,0.0,1,69,19.4,3575.66,51.8,1,0.7551,24,1
37574.42,3286.62,34287.8,14708.02,3886.48,14708.02,4437.51,760.8,14381.47,57760.16,24,0.2433,3063.23,11318.24,2,0,0.0,0,52,7.1,18448.57,32.1,1,0.2036,80,0
3345.67,52.22,3293.45,2095.91,971.83,2095.91,333.65,330.57,533.32,9067.21,36,0.2415,356.43,176.89,0,2,0.0,0,64,13.3,2570.24,55.3,1,0.6035,40,1
61585.95,9540.25,52045.7,13130.66,5687.43,13130.66,16702.59,2696.81,19515.64,120000.0,36,0.263,4853.79,14661.85,5,0,0.0,0,70,14.2,47618.1,70.9,1,0.3859,61,0
37752.05,3304.32,34447.73,13788.66,3901.05,13788.66,5094.3,1805.36,13759.41,58645.65,36,0.3141,2534.97,11224.44,1,0,0.0,0,69,6.3,5469.55,44.6,1,0.2772,72,1
2565.64,56.89,2508.75,848.6,919.18,919.18,381.39,0.0,1208.18,5389.68,36,0.1921,198.14,1010.04,0,0,0.0,0,27,30.1,1937.23,78.8,1,0.5231,48,1
18724.15,801.99,17922.16,6051.4,2290.55,6051.4,4763.16,0.0,7107.6,41418.13,36,0.1911,1520.58,5587.02,2,1,0.0,0,85,16.7,7323.58,93.6,1,0.7876,21,1
4348.2,107.09,4241.11,2038.91,1039.5,2038.91,271.58,0.0,1930.62,6859.99,18,0.1972,443.35,1487.27,0,1,0.0,1,24,14.2,588.12,36.4,1,0.5638,44,1
32532.42,2936.75,29595.67,7075.93,3473.04,7075.93,6728.47,0.0,15791.27,88076.37,12,0.2901,8543.36,7247.91,3,1,0.0,0,39,14.8,16191.17,46.1,1,0.5144,49,1
31486.69,3113.59,28373.1,9246.66,3387.29,9246.66,2186.2,0.0,16940.24,20044.14,48,0.3068,729.67,16210.57,2,0,0.0,0,45,10.9,23460.25,22.0,1,0.1248,88,0
24471.54,1744.65,22726.89,6273.29,2807.82,6273.29,5109.58,0.0,11344.02,7622.86,24,0.1906,384.48,10959.54,4,1,0.0,0,44,6.3,23905.54,56.9,1,0.5313,47,0
49489.36,5726.38,43762.98,19675.23,4863.51,19675.23,10193.1,0.0,13894.65,82473.61,6,0.2294,14679.83,-785.18,3,2,0.0,0,32,8.5,30625.05,47.0,0,0.8879,11,1
2203.25,76.62,2126.63,1753.43,894.72,1753.43,266.68,0.0,106.52,6510.2,36,0.32,283.55,-177.03,0,1,0.0,0,55,7.0,1301.23,64.0,0,0.9681,3,1
9403.22,318.35,9084.87,3039.41,1451.67,3039.41,1124.62,0.0,4920.84,14538.8,36,0.241,571.15,4349.69,0,1,0.0,0,12,7.4,12103.67,60.9,1,0.3784,62,0
9587.95,420.23,9167.72,4157.88,1468.3,4157.88,543.25,633.85,3832.74,18911.6,36,0.2242,726.35,3106.39,0,1,0.0,0,65,13.4,633.02,41.9,1,0.5035,50,0
3070.52,47.98,3022.54,1112.43,953.26,1112.43,586.13,0.0,1323.98,6508.64,12,0.2846,629.6,694.38,0,1,0.0,0,9,0.0,653.49,81.8,1,0.7901,21,1
10348.53,400.22,9948.31,4372.25,1536.75,4372.25,1663.42,0.0,3912.64,28638.71,60,0.1934,748.31,3164.33,0,0,0.0,0,20,12.5,523.49,79.2,1,0.5216,48,0
11999.63,400.63,11599.0,6244.84,1685.35,6244.84,2374.02,0.0,2980.14,21652.88,12,0.32,2132.24,847.9,1,1,0.0,0,44,10.0,4167.18,75.0,1,0.7827,22,1
5281.63,157.62,5124.01,891.47,1102.51,1102.51,998.98,294.6,2727.92,7261.84,18,0.3149,511.36,2216.56,2,0,0.0,0,26,14.4,1219.02,61.4,1,0.4172,58,1
6416.14,238.38,6177.76,3256.37,1182.83,3256.37,0.0,0.0,2921.39,18351.96,60,0.1241,412.07,2509.32,0,1,0.0,0,24,30.0,773.8,7.7,1,0.2249,78,0
38428.09,3635.06,34793.03,10808.69,3956.48,10808.69,6388.81,0.0,17595.53,94479.74,6,0.1722,16546.84,1048.69,2,2,0.0,0,7,1.0,11224.93,79.2,1,0.679,32,1
6015.55,136.7,5878.85,2490.9,1152.05,2490.9,789.79,0.0,2598.16,1788.33,36,0.2063,67.04,2531.12,0,4,0.0,1,28,2.1,12921.31,70.4,1,0.7679,23,0
39051.92,4080.24,34971.68,11002.74,4007.64,11002.74,10571.26,0.0,13397.68,107372.96,6,0.1803,18848.53,-5450.85,4,1,0.0,0,11,11.1,43621.77,59.1,0,0.8678,13,0
6081.04,122.4,5958.64,2044.08,1156.47,2044.08,792.49,0.0,3122.07,17480.02,12,0.1484,1576.41,1545.66,0,1,0.0,0,85,27.8,7451.62,65.8,1,0.5284,47,1
8179.74,145.73,8034.01,4411.01,1341.56,4411.01,823.81,884.45,1914.74,23531.96,60,0.1565,567.88,1346.86,0,0,0.0,0,32,0.0,7947.84,21.2,1,0.1501,85,0
17514.73,999.47,16515.26,8249.22,2181.71,8249.22,1359.04,0.0,6907.0,34709.47,12,0.1999,3215.15,3691.85,2,2,0.0,0,86,11.2,3012.67,23.6,1,0.3957,60,0
11149.76,428.74,10721.02,5114.69,1608.86,5114.69,2625.33,0.0,2981.0,15424.55,12,0.1928,1423.56,1557.44,2,0,0.0,0,41,6.5,1017.05,83.4,1,0.5539,45,0
8141.06,257.43,7883.63,3579.64,1338.08,3579.64,549.81,0.0,3754.18,10177.52,36,0.2863,424.47,3329.71,0,2,0.0,0,94,11.3,998.0,17.4,1,0.2168,78,0
17529.49,1030.31,16499.18,4920.54,2183.03,4920.54,1758.48,0.0,9820.16,23312.29,6,0.2768,4205.03,5615.13,2,1,0.0,0,138,1.9,6952.48,35.3,1,0.245,75,0
3328.66,96.3,3232.36,400.0,970.68,970.68,47.43,359.58,1854.67,6557.17,24,0.226,342.13,1512.54,0,0,0.0,0,12,9.4,1693.36,22.9,1,0.1802,82,0
9679.36,335.72,9343.64,3720.6,1476.52,3720.6,2284.16,0.0,3338.88,5317.91,36,0.2235,204.06,3134.82,1,2,1633.31,0,91,15.7,3885.75,86.0,1,0.5857,41,1
17994.65,780.28,17214.37,3484.69,2224.9,3484.69,727.0,0.0,13002.68,32481.19,18,0.1799,2072.37,10930.31,0,0,0.0,0,64,7.4,8642.85,24.1,1,0.1775,82,0
7635.49,194.03,7441.46,2925.88,1292.57,2925.88,1124.01,0.0,3391.57,10954.78,6,0.2697,1972.07,1419.5,0,1,0.0,0,57,17.7,6293.67,54.0,1,0.4769,52,1
25194.85,1921.82,23273.03,5520.71,2871.36,5520.71,4994.82,2453.6,10303.9,23092.65,6,0.15,4018.89,6285.01,1,1,0.0,0,17,27.1,22043.82,95.3,1,0.6778,32,1
7237.64,233.68,7003.96,2594.56,1256.77,2594.56,776.11,601.6,3031.69,20581.57,12,0.2079,1914.34,1117.35,0,0,0.0,0,31,17.6,3972.14,34.0,1,0.3668,63,0
52163.32,6481.9,45681.42,17321.06,5051.4,17321.06,5028.99,0.0,23331.37,120000.0,60,0.1823,3062.28,20269.09,0,0,0.0,0,79,21.0,17031.2,44.8,1,0.2619,74,0
29546.02,2131.96,27414.06,9043.5,3228.15,9043.5,6215.26,0.0,12155.3,26368.76,36,0.32,1148.48,11006.82,3,1,0.0,0,123,18.2,28577.14,52.0,1,0.3596,64,0
72985.78,13264.94,59720.84,21145.86,6456.92,21145.86,16989.77,0.0,21585.21,120000.0,36,0.235,4676.78,16908.43,5,0,0.0,0,58,9.2,24105.26,38.9,1,0.4416,56,0
33915.55,2964.14,30951.41,9466.95,3586.46,9466.95,8923.0,0.0,12561.46,52354.29,12,0.3125,5136.23,7425.23,3,1,0.0,0,78,0.0,6341.04,73.1,1,0.6243,38,0
4021.58,126.18,3895.4,1156.24,1017.46,1156.24,488.84,0.0,2250.32,3315.13,60,0.238,94.99,2155.33,0,2,0.0,0,50,5.0,760.44,37.0,1,0.3267,67,0
15641.35,910.39,14730.96,7154.08,2013.1,7154.08,3376.38,0.0,4200.5,8660.72,24,0.2774,474.23,3726.27,1,3,0.0,0,74,19.9,12103.01,85.2,1,0.7553,24,1
10839.65,387.18,10452.47,3925.24,1580.95,3925.24,1267.72,0.0,5259.51,5605.24,18,0.2239,369.49,4890.02,1,2,0.0,0,52,2.5,10836.02,44.2,1,0.4058,59,0
49149.52,6518.48,42631.04,13070.58,4835.64,13070.58,5160.24,1343.36,23056.86,107034.77,6,0.1895,18837.83,4219.03,3,0,0.0,0,34,11.0,32673.18,30.2,1,0.2633,74,0
14103.19,668.65,13434.54,4351.8,1874.67,4351.8,1738.94,0.0,7343.8,32412.53,36,0.157,1134.81,6208.99,1,0,0.0,0,114,12.2,1056.23,45.9,1,0.1739,83,0
9588.83,371.79,9217.04,2825.08,1468.37,2825.08,597.06,0.0,5794.9,24681.73,48,0.1383,672.4,5122.5,1,0,0.0,0,19,3.6,12604.65,13.3,1,0.1833,82,0
29381.04,1696.78,27684.26,9654.58,3214.63,9654.58,7290.69,471.8,10267.19,13355.67,24,0.244,708.8,9558.39,2,1,0.0,0,8,24.6,4043.21,77.8,1,0.5138,49,0
2992.21,35.53,2956.68,400.0,947.97,947.97,422.35,319.04,1267.32,7545.6,12,0.32,743.04,524.28,1,1,0.0,0,31,16.2,329.32,34.7,1,0.4502,55,1
19526.06,952.68,18573.38,4601.32,2362.73,4601.32,1803.69,0.0,12168.37,54369.47,12,0.1487,4904.02,7264.35,0,0,0.0,0,39,24.3,38325.85,38.5,1,0.2803,72,0
23624.6,1506.96,22117.64,11894.68,2731.59,11894.68,4244.25,0.0,5978.71,65579.31,60,0.1991,1734.28,4244.43,1,1,0.0,0,43,21.9,11843.07,66.8,1,0.4357,56,0
3785.08,92.62,3692.46,1356.72,1001.49,1356.72,550.01,328.72,1457.01,7787.99,24,0.269,423.11,1033.9,0,1,0.0,0,18,18.8,3428.51,44.8,1,0.3758,62,1
21564.49,1380.01,20184.48,7250.24,2546.18,7250.24,1628.05,0.0,11306.19,13962.45,24,0.2136,719.96,10586.23,0,1,0.0,0,10,0.0,34719.5,40.8,1,0.1764,82,0
32582.24,2917.36,29664.88,14120.23,3477.12,14120.23,4620.33,0.0,10924.32,51361.92,24,0.3079,2892.79,8031.53,1,1,0.0,0,39,3.4,5915.05,50.1,1,0.5258,47,0
3044.12,45.2,2998.92,680.12,951.48,951.48,199.51,265.44,1582.49,2563.75,24,0.2598,138.09,1444.4,1,0,0.0,0,25,12.2,3317.03,21.8,1,0.1632,84,0
13250.44,676.63,12573.81,2747.74,1797.92,2747.74,1375.63,0.0,8450.44,29261.14,18,0.12,1784.4,6666.04,0,0,0.0,0,18,10.5,19200.79,36.3,1,0.2901,71,0
7456.27,369.06,7087.21,1969.07,1276.44,1969.07,869.74,370.27,3878.13,4916.04,6,0.2237,873.61,3004.52,0,0,0.0,0,41,8.1,9249.08,60.6,1,0.4266,57,0
17211.04,849.04,16362.0,6563.05,2154.37,6563.05,1093.95,0.0,8705.0,33798.27,60,0.2661,1024.24,7680.76,1,1,0.0,0,81,11.5,7044.81,34.9,1,0.2642,74,0
3705.42,61.2,3644.22,1797.29,996.12,1797.29,444.38,358.84,1043.71,2986.98,36,0.2239,114.68,929.03,0,1,0.0,0,55,33.4,1839.85,38.7,1,0.2365,76,0
49753.92,5851.32,43902.6,16350.42,4885.2,16350.42,7979.93,0.0,19572.25,46947.64,18,0.2505,3155.74,16416.51,4,2,11268.8,0,29,11.4,26169.01,23.4,1,0.4531,55,1
37027.72,3603.38,33424.34,17652.39,3841.65,17652.39,6484.7,0.0,9287.25,80577.56,12,0.1917,7432.3,1854.95,2,0,0.0,0,43,10.0,111207.44,38.9,1,0.2959,70,1
11399.12,396.92,11002.2,4313.25,1631.3,4313.25,2071.2,550.11,4067.64,8994.25,24,0.2775,492.55,3575.09,0,0,0.0,0,14,12.0,5258.47,72.4,1,0.3835,62,1
8489.58,139.01,8350.57,3549.84,1369.44,3549.84,1288.07,0.0,3512.66,18000.88,36,0.1904,660.25,2852.41,1,2,0.0,0,45,15.9,5336.13,54.8,1,0.608,39,0
12068.85,325.67,11743.18,2295.53,1691.58,2295.53,1210.13,1412.02,6825.5,11722.35,24,0.12,551.81,6273.69,1,0,0.0,0,19,15.8,1148.74,50.9,1,0.2575,74,0
16003.23,966.74,15036.49,7858.46,2045.67,7858.46,2843.55,0.0,4334.48,41287.2,24,0.1695,2040.29,2294.19,1,1,0.0,0,38,12.9,10765.74,67.7,1,0.5399,46,1
6317.92,263.57,6054.35,2609.15,1173.99,2609.15,686.92,0.0,2758.28,15599.59,12,0.2035,1447.65,1310.63,1,1,0.0,0,87,6.8,5978.79,40.6,1,0.3642,64,0
3761.75,147.74,3614.01,1128.02,999.92,1128.02,664.22,0.0,1821.77,11150.0,48,0.2257,354.73,1467.04,0,2,0.0,0,27,6.1,425.58,55.0,1,0.5385,46,1
3895.88,100.65,3795.23,811.64,1008.97,1008.97,441.03,0.0,2345.23,4902.59,36,0.1498,169.91,2175.32,0,2,0.0,0,14,11.1,7131.48,43.7,1,0.558,44,0
51380.52,6069.48,45311.04,26759.53,4998.57,26759.53,11881.58,0.0,6669.93,120000.0,36,0.2166,4561.8,2108.13,2,2,0.0,0,9,8.3,154421.83,68.7,1,0.5315,47,0
8382.55,243.61,8138.94,3279.16,1359.81,3279.16,821.3,0.0,4038.48,7825.45,36,0.2486,310.57,3727.91,0,0,0.0,0,3,17.4,8729.9,39.4,1,0.1885,81,0
32960.19,2392.86,30567.33,10076.21,3508.12,10076.21,6428.75,1922.86,12139.51,54614.12,48,0.296,1953.83,10185.68,2,0,0.0,0,36,1.4,21730.96,49.6,1,0.2832,72,0
20701.9,936.66,19765.24,10502.08,2468.55,10502.08,3503.55,1741.98,4017.63,40708.29,60,0.12,905.53,3112.1,2,4,0.0,0,52,17.3,12634.64,45.7,1,0.6637,34,1
40858.97,4389.98,36468.99,18546.28,4155.82,18546.28,5250.85,0.0,12671.86,65202.71,18,0.1666,4118.67,8553.19,1,1,0.0,0,55,2.1,10811.32,50.6,1,0.5261,47,0
4328.54,129.48,4199.06,1411.91,1038.18,1411.91,808.59,462.31,1516.25,8950.06,12,0.3079,876.0,640.25,0,1,0.0,0,23,14.1,2560.22,76.0,1,0.6368,36,1
3254.75,135.87,3118.88,1629.58,965.7,1629.58,427.15,0.0,1062.15,6832.08,24,0.2221,355.13,707.02,1,2,592.32,0,66,26.6,4505.56,69.3,1,0.6996,30,1
37407.56,3608.55,33799.01,13670.77,3872.8,13670.77,8965.81,591.16,10571.27,106274.88,12,0.1661,9673.16,898.11,4,1,0.0,0,9,0.0,19967.55,45.5,1,0.6084,39,1
78567.59,13692.0,64875.59,39278.27,6833.69,39278.27,11336.18,0.0,14261.14,89930.85,12,0.2527,8559.0,5702.14,2,2,6519.0,0,6,11.5,21570.7,19.2,1,0.6214,38,1
9722.9,341.97,9380.93,1206.13,1480.44,1480.44,1271.98,0.0,6628.51,3700.65,36,0.2494,147.02,6481.49,0,0,0.0,0,62,6.7,7263.18,53.4,1,0.2209,78,1
7569.79,218.23,7351.56,3377.59,1286.66,3377.59,307.44,0.0,3666.53,11561.23,24,0.12,544.23,3122.3,0,0,0.0,0,13,10.3,6133.54,18.3,1,0.1497,85,1
10906.49,371.71,10534.78,3959.44,1586.96,3959.44,257.44,1149.83,5168.07,19886.9,24,0.2325,1043.99,4124.08,0,1,0.0,0,24,2.0,1186.61,17.2,1,0.3409,66,0
8732.01,328.74,8403.27,4139.69,1391.26,4139.69,1544.19,448.71,2270.68,3228.38,36,0.1819,117.02,2153.66,0,2,0.0,0,42,5.6,10104.28,75.0,1,0.6589,34,1
8274.35,174.25,8100.1,3099.29,1350.07,3099.29,979.31,0.0,4021.5,24024.08,36,0.2226,920.68,3100.82,0,3,0.0,0,21,19.8,1701.93,45.8,1,0.5939,41,1
48936.23,6066.47,42869.76,15068.99,4818.15,15068.99,4738.02,0.0,23062.75,96350.36,24,0.2312,5051.76,18010.99,1,1,0.0,0,20,20.3,10040.03,55.6,1,0.5292,47,1
11010.98,503.64,10507.34,4647.28,1596.37,4647.28,1061.3,0.0,4798.76,5047.23,36,0.275,207.41,4591.35,0,3,0.0,0,61,12.9,11517.99,47.9,1,0.5038,50,0
